source_url,old_status,fresh_status,reconciliation,old_action,fresh_action,old_confidence,fresh_confidence,fresh_last_crawl,evidence
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กรุงเทพ/hp-omen-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ประจวบคีรีขันธ์/msi-katana-15/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/จันทบุรี/razer-blade/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาญจนบุรี/macbook-battery-health/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชัยนาท/honor-magicbook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/macbook-air-15/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาฬสินธุ์/thinkpad-x1-carbon/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงราย/msi-vector-16-hx/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาฬสินธุ์/asus-zephyrus-g16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาญจนบุรี/บูตวน/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทลุง/macbook-battery-swollen/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุทัยธานี/thinkpad-e14-e15/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรสงคราม/lenovo-legion-pro-7/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ขอนแก่น/hdmi-เสีย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ฉะเชิงเทรา/lenovo-legion-slim/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พระราม2/macbook-screen-crack/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ใกล้ฉัน/พอร์ต-type-c-เสีย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุโขทัย/บอดี้แตก/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/lenovo-legion-pro/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/acer-predator-triton/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/msi-modern/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กำแพงเพชร/surface-laptop-go/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อ่างทอง/acer-aspire-5/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ขอนแก่น/macbook-pro-m5/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรสาคร/ค้างบ่อย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุบลราชธานี/alienware-m18/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุโขทัย/msi-modern/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สกลนคร/hp-omen-17/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ยะลา/msi-vector-16-hx/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/wifi-ไม่ติด/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/macbook-no-box-no-receipt/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาฬสินธุ์/hdmi-เสีย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรสาคร/alienware-m15-r7-r8/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิษณุโลก/lenovo-ideapad-3-5/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ราชบุรี/hp-omen-transcend/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สตูล/dell-latitude/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุโขทัย/hp-probook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิษณุโลก/lenovo-yoga/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/macbook-air-m2/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำพูน/razer-blade/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองคาย/lenovo-loq-15-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงใหม่/honor/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงใหม่/razer/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/asus-rog-flow/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ศรีสะเกษ/hp-spectre-x360/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชุมพร/lenovo-loq-15-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บางนา/lenovo-legion-5/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พระราม2/macbook-air-m1/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/จันทบุรี/macbook-pro-m2/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปัตตานี/macbook-pro-m2/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงราย/macbook-pro-14/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิษณุโลก/razer-blade/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุบลราชธานี/macbook-pro-m4/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สกลนคร/macbook-battery-health/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุโขทัย/ลำโพงเสีย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปัตตานี/msi-modern/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/macbook-pro-m2/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชลบุรี/acer-nitro-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรปราการ/ทัชแพดเสีย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ห้วยขวาง/macbook-screen-crack/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รังสิต/macbook-pro-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/hp-victus-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มุกดาหาร/alienware-m18/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ยโสธร/บลูทูธใช้ไม่ได้/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปทุมธานี/alienware-x16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/macbook-pro-m2/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครพนม/macbook-air-15/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ระนอง/พอร์ตแลนเสีย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองคาย/hp-elitebook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/acer-nitro-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หนองบัวลำภู/hp-elitebook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/hp-probook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครราชสีมา/hp-probook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สงขลา/macbook-pro-m4/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สระบุรี/acer-nitro-v/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/dell-inspiron-15/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงราย/asus-zephyrus/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/ร้อนจัดดับเอง/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุตรดิตถ์/macbook-air-m1/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตราด/acer-predator-helios/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/acer-nitro-17/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลาดพร้าว/msi-stealth-14/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรสาคร/macbook-pro-m2/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บุรีรัมย์/hp-omen-transcend/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำปาง/alienware-m16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กระบี่/ssd-เสีย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เลย/hp-probook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครศรีธรรมราช/บูตวน/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชัยภูมิ/lenovo-legion-slim/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บุรีรัมย์/samsung/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กำแพงเพชร/alienware-m15-r7-r8/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ระนอง/macbook-pro-14/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครศรีธรรมราช/huawei-matebook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครนายก/hp-envy-x360/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พระราม2/honor-magicbook/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชัยภูมิ/hp-omen-transcend/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครราชสีมา/macbook-charge-port/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปัตตานี/honor/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำพูน/ค้างบ่อย/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิจิตร/msi-vector-16-hx/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/macbook-pro-16/,Not found (404),,missing_from_fresh_examples,KEEP_404,KEEP_404,medium,limited,,"Not present in capped 1,000-row 404 export; cannot infer removal from GSC."
