source_url,gsc_status,pattern_group,current_http_status,exists_in_source,exists_in_dist,in_sitemap,current_canonical,page_type,historical_intent,replacement_candidate,replacement_similarity,recommended_action,reason,evidence,confidence,priority,implementation_batch,manual_review_required
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รามคำแหง/พอร์ต-type-c-เสีย/,Not found (404),P03_LOCATION_X_CONDITION,404 expected,false,false,false,,location_x_attribute,sell notebook in รามคำแหง by พอร์ต-type-c-เสีย attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พอร์ต-type-c-เสีย/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พระราม2/macbook-keyboard-issue/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in พระราม2 by macbook-keyboard-issue attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-keyboard-issue/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุราษฎร์ธานี/msi-stealth-14/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in สุราษฎร์ธานี by msi-stealth-14 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/msi-stealth-14/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นนทบุรี/asus-zenbook/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in นนทบุรี by asus-zenbook attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-zenbook/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นนทบุรี/hdmi-เสีย/,Not found (404),P03_LOCATION_X_CONDITION,404 expected,false,false,false,,location_x_attribute,sell notebook in นนทบุรี by hdmi-เสีย attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hdmi-เสีย/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/acer-nitro-16/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in มหาสารคาม by acer-nitro-16 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/acer-nitro-16/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นราธิวาส/surface-laptop/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in นราธิวาส by surface-laptop attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/surface-laptop/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เชียงใหม่/dell-g15-g16/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in เชียงใหม่ by dell-g15-g16 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-g15-g16/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/บูตวน/,Not found (404),P03_LOCATION_X_CONDITION,404 expected,false,false,false,,location_x_attribute,sell notebook in ภูเก็ต by บูตวน attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บูตวน/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/dell-xps-13-15/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in พัทยา by dell-xps-13-15 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-xps-13-15/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มุกดาหาร/macbook-battery-swollen/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in มุกดาหาร by macbook-battery-swollen attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-battery-swollen/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ประจวบคีรีขันธ์/samsung-galaxy-book/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ประจวบคีรีขันธ์ by samsung-galaxy-book attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/samsung-galaxy-book/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ขอนแก่น/surface-laptop-go/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ขอนแก่น by surface-laptop-go attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/surface-laptop-go/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/samsung/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in มหาสารคาม by samsung attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/samsung/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปัตตานี/surface-book/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ปัตตานี by surface-book attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/surface-book/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/razer-blade/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ภูเก็ต by razer-blade attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/razer-blade/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบุรี/dell-latitude/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in เพชรบุรี by dell-latitude attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-latitude/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/acer-predator-helios/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ภูเก็ต by acer-predator-helios attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/acer-predator-helios/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สุรินทร์/gigabyte/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in สุรินทร์ by gigabyte attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/gigabyte/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/หาดใหญ่/acer-predator-triton/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in หาดใหญ่ by acer-predator-triton attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/acer-predator-triton/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปทุมธานี/lg/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ปทุมธานี by lg attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/lg/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิจิตร/พอร์ตแลนเสีย/,Not found (404),P03_LOCATION_X_CONDITION,404 expected,false,false,false,,location_x_attribute,sell notebook in พิจิตร by พอร์ตแลนเสีย attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พอร์ตแลนเสีย/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/dell-latitude/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ภูเก็ต by dell-latitude attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-latitude/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครศรีธรรมราช/acer-predator-helios/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in นครศรีธรรมราช by acer-predator-helios attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/acer-predator-helios/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครนายก/hp-victus-15/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in นครนายก by hp-victus-15 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/hp-victus-15/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ประจวบคีรีขันธ์/asus-rog-flow/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ประจวบคีรีขันธ์ by asus-rog-flow attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-rog-flow/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สตูล/macbook-pro-m2/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in สตูล by macbook-pro-m2 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-pro-m2/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กระบี่/huawei-matebook/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in กระบี่ by huawei-matebook attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/huawei-matebook/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/dell-vostro/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in มหาสารคาม by dell-vostro attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/dell-vostro/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/macbook-cycle-count/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in มหาสารคาม by macbook-cycle-count attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-cycle-count/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อำนาจเจริญ/thinkpad-e14-e15/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in อำนาจเจริญ by thinkpad-e14-e15 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/thinkpad-e14-e15/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เพชรบูรณ์/acer-predator-triton/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in เพชรบูรณ์ by acer-predator-triton attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/acer-predator-triton/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตรัง/lenovo-thinkbook/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ตรัง by lenovo-thinkbook attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/lenovo-thinkbook/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บุรีรัมย์/asus-rog-flow/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in บุรีรัมย์ by asus-rog-flow attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-rog-flow/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/สมุทรสาคร/asus-tuf-a15-f15/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in สมุทรสาคร by asus-tuf-a15-f15 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-tuf-a15-f15/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุทัยธานี/asus-vivobook/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in อุทัยธานี by asus-vivobook attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/asus-vivobook/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อุบลราชธานี/macbook-air-m1/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in อุบลราชธานี by macbook-air-m1 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-air-m1/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครนายก/macbook-pro-m5/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in นครนายก by macbook-pro-m5 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-pro-m5/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ประจวบคีรีขันธ์/ลำโพงเสีย/,Not found (404),P03_LOCATION_X_CONDITION,404 expected,false,false,false,,location_x_attribute,sell notebook in ประจวบคีรีขันธ์ by ลำโพงเสีย attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลำโพงเสีย/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/macbook-air-13/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in ปราจีนบุรี by macbook-air-13 attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/macbook-air-13/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รามคำแหง/lenovo-legion-slim/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in รามคำแหง by lenovo-legion-slim attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/lenovo-legion-slim/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/อยุธยา/lenovo-yoga/,Not found (404),P04_LOCATION_X_MODEL,404 expected,false,false,false,,location_x_attribute,sell notebook in อยุธยา by lenovo-yoga attribute,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/lenovo-yoga/,medium,KEEP_404,"A generic attribute page exists, but it is not an equivalent replacement because it discards location intent; keep 404 and do not mass-redirect.",GSC export 2026-06-21; last crawl 2026-06-13; dist=false; sitemap=false; noindex=n/a; internal_links=0; no matching page-level performance row; template=none found,medium,P3,none,false
