URL,Page type,Score,Quality status,Word count,Similarity risk,Priority
/blog/รับซื้อ-hp-elitebook-probook-ราคาเท่าไหร่/,Blog,78,Good,369,Low,3
/blog/รับซื้อ-hp-pavilion-envy-elitebook-probook-ราคาเท่าไหร่/,Blog,76,Good,201,Low,3
/blog/รับซื้อ-hp-spectre-x360-ราคาเท่าไหร่/,Blog,78,Good,188,Low,3
/blog/รับซื้อ-hp-victus-15-16-omen-16-ราคาเท่าไหร่/,Blog,74,Good,142,Low,3
/blog/รับซื้อ-hp-victus-omen-ราคาเท่าไหร่/,Blog,78,Good,319,Low,3
/blog/รับซื้อ-huawei-matebook-ราคาเท่าไหร่/,Blog,78,Good,328,Low,3
/blog/รับซื้อ-lenovo-ideapad-yoga-ราคาเท่าไหร่/,Blog,74,Good,191,Low,3
/blog/รับซื้อ-lenovo-legion-5-pro-ราคาเท่าไหร่/,Blog,74,Good,168,Low,3
/blog/รับซื้อ-lenovo-legion-loq-ราคาเท่าไหร่/,Blog,74,Good,203,Low,3
/blog/รับซื้อ-lenovo-thinkbook-ราคาเท่าไหร่/,Blog,78,Good,192,Low,3
/blog/รับซื้อ-lg-gram-ราคาเท่าไหร่/,Blog,78,Good,193,Low,3
/blog/รับซื้อ-macbook-air-13-15-ราคาเท่าไหร่/,Blog,76,Good,223,Low,3
/blog/รับซื้อ-macbook-air-m1-ราคาเท่าไหร่/,Blog,90,Strong,763,Low,3
/blog/รับซื้อ-macbook-air-m2-ราคาเท่าไหร่/,Blog,76,Good,263,Low,3
/blog/รับซื้อ-macbook-air-m3-ราคาเท่าไหร่/,Blog,70,Good,237,Low,3
/blog/รับซื้อ-macbook-air-m4-ราคาเท่าไหร่/,Blog,70,Good,232,Low,3
/blog/รับซื้อ-macbook-air-m5-ราคาเท่าไหร่/,Blog,76,Good,270,Low,3
/blog/รับซื้อ-macbook-pro-14-16-ราคาเท่าไหร่/,Blog,74,Good,206,Low,3
/blog/รับซื้อ-macbook-pro-m1-ราคาเท่าไหร่/,Blog,74,Good,211,Low,3
/blog/รับซื้อ-macbook-pro-m2-ราคาเท่าไหร่/,Blog,70,Good,208,Low,3
/blog/รับซื้อ-macbook-pro-m3-ราคาเท่าไหร่/,Blog,74,Good,205,Low,3
/blog/รับซื้อ-macbook-pro-m4-ราคาเท่าไหร่/,Blog,74,Good,213,Low,3
/blog/รับซื้อ-macbook-pro-m5-ราคาเท่าไหร่/,Blog,74,Good,219,Low,3
/blog/รับซื้อ-msi-katana-15-cyborg-15-stealth-ราคาเท่าไหร่/,Blog,74,Good,156,Low,3
/blog/รับซื้อ-msi-katana-cyborg-stealth-raider-ราคาเท่าไหร่/,Blog,74,Good,202,Low,3
/blog/รับซื้อ-msi-modern-ราคาเท่าไหร่/,Blog,78,Good,185,Low,3
/blog/รับซื้อ-notebook-คู่มือผู้ขายจากสเปกถึงการนัดรับ/,Blog,90,Strong,2203,Low,3
/blog/รับซื้อ-razer-blade-ราคาเท่าไหร่/,Blog,78,Good,191,Low,3
/blog/รับซื้อ-samsung-galaxy-book-ราคาเท่าไหร่/,Blog,78,Good,179,Low,3
/blog/รับซื้อ-surface-laptop-go-book-pro-ราคาเท่าไหร่/,Blog,74,Good,191,Low,3
/blog/รับซื้อ-surface-laptop-pro-ราคาเท่าไหร่/,Blog,78,Good,342,Low,3
/blog/รับซื้อ-thinkpad-x1-carbon-t14-e14-e15-ราคาเท่าไหร่/,Blog,78,Good,354,Low,3
/blog/รับซื้อโน๊ตบุ๊ค-core-i5-i7-ryzen-5-7-ราคาเท่าไหร่/,Blog,90,Strong,934,Low,3
/blog/รับซื้อโน๊ตบุ๊ค-คู่มือครบวงจรสำหรับผู้ขาย/,Blog,90,Strong,2398,Low,3
/blog/รับซื้อโน๊ตบุ๊ค-ราคาเท่าไหร่/,Blog,90,Strong,799,Low,3
/blog/รับซื้อโน๊ตบุ๊คมือสอง-คู่มือผู้ขายฉบับลึก/,Blog,90,Strong,2219,Low,3
/blog/รับซื้อโน๊ตบุ๊คออนไลน์-ส่งรูปประเมินราคาผ่านไลน์/,Blog,81,Good,227,Low,3
/blog/ร้านรับซื้อโน๊ตบุ๊ค-วิธีเลือกร้านที่ปลอดภัยและไม่โดนหลอก/,Blog,88,Strong,2409,Low,3
/blog/ร้านรับซื้อโน๊ตบุ๊ค-เช็คราคาโน๊ตบุ๊ค-ประเมินราคา-คีย์หลัก/,Blog,90,Strong,737,Low,3
/blog/วิธีดูรุ่นโน๊ตบุ๊ค-windows-ก่อนส่งประเมินราคา/,Blog,90,Strong,1020,Low,3
/blog/วิธีดูสเปก-cpu-ram-ssd-ของโน๊ตบุ๊ค/,Blog,90,Strong,1051,Low,3
/blog/วิธีเช็คสุขภาพแบตโน๊ตบุ๊ค-windows/,Blog,87,Strong,598,Low,3
/blog/วิธีเช็คสเปกโน๊ตบุ๊ค-windows-ก่อนขาย/,Blog,79,Good,180,Low,3
/blog/อะไรทำให้ราคาโน๊ตบุ๊คมือสองลดลง/,Blog,90,Strong,863,Low,3
/blog/ฮาร์ดดิสก์กับ-ssd-ผลต่อราคารับซื้อโน๊ตบุ๊คมือสอง/,Blog,83,Good,416,Low,3
/blog/ฮาร์ดดิสก์เสียขายได้ไหม/,Blog,78,Good,427,Low,3
/blog/เช็คราคาโน๊ตบุ๊ค-ตีราคาโน๊ตบุ๊ค-ประเมินราคา-ต่างกันอย่างไร/,Blog,90,Strong,2303,Low,3
/blog/เช็คลิสต์ถ่ายรูปโน๊ตบุ๊คก่อนส่งประเมินราคา/,Blog,83,Good,400,Low,3
/blog/โน๊ตบุ๊ค-hdmi-เสียขายได้ไหม/,Blog,78,Good,393,Low,3
/blog/โน๊ตบุ๊คคีย์บอร์ดเสียขายได้ไหม/,Blog,85,Strong,562,Low,3
/blog/โน๊ตบุ๊คค้างบ่อยขายได้ไหม/,Blog,78,Good,406,Low,3
/blog/โน๊ตบุ๊คจอกระพริบขายได้ไหม/,Blog,91,Strong,474,Low,3
/blog/โน๊ตบุ๊คจอฟ้าขายได้ไหม/,Blog,78,Good,371,Low,3
/blog/โน๊ตบุ๊คจอมีเส้นขายได้ไหม/,Blog,87,Strong,327,Low,3
/blog/โน๊ตบุ๊คจอแตกยังมีราคาไหม/,Blog,90,Strong,2370,Low,3
/blog/โน๊ตบุ๊คจอไม่ติดแต่เครื่องติดขายได้ไหม/,Blog,78,Good,342,Low,3
/blog/โน๊ตบุ๊คชาร์จไม่เข้า-พอร์ตชาร์จเสียขายได้ไหม/,Blog,87,Strong,535,Low,3
/blog/โน๊ตบุ๊คช่องหูฟังเสียขายได้ไหม/,Blog,78,Good,367,Low,3
/blog/โน๊ตบุ๊คติดรหัส-windows-ขายได้ไหม/,Blog,81,Good,292,Low,3
/blog/โน๊ตบุ๊คทัชสกรีนเสียขายได้ไหม/,Blog,78,Good,367,Low,3
/blog/โน๊ตบุ๊คบลูทูธใช้ไม่ได้ขายได้ไหม/,Blog,78,Good,337,Low,3
/blog/โน๊ตบุ๊คบอดี้แตกขายได้ไหม/,Blog,78,Good,344,Low,3
/blog/โน๊ตบุ๊คบานพับแตกขายได้ไหม/,Blog,87,Strong,400,Low,3
/blog/โน๊ตบุ๊คบูตวนขายได้ไหม/,Blog,78,Good,341,Low,3
/blog/โน๊ตบุ๊คฝาหลังบวมขายได้ไหม/,Blog,78,Good,363,Low,3
/blog/โน๊ตบุ๊คฝาหลังร้าวขายได้ไหม/,Blog,87,Strong,360,Low,3
/blog/โน๊ตบุ๊คพอร์ต-type-c-เสียขายได้ไหม/,Blog,78,Good,370,Low,3
/blog/โน๊ตบุ๊คพอร์ตแลนเสียขายได้ไหม/,Blog,78,Good,343,Low,3
/blog/โน๊ตบุ๊คพัดลมดังขายได้ไหม/,Blog,78,Good,357,Low,3
/blog/โน๊ตบุ๊คมีประกันเหลือ-ขายมือสองได้เปรียบเรื่องราคาไหม/,Blog,83,Good,446,Low,3
/blog/โน๊ตบุ๊ครีสตาร์ทเองขายได้ไหม/,Blog,78,Good,325,Low,3
/blog/โน๊ตบุ๊คร้อนจัดดับเองขายได้ไหม/,Blog,81,Good,398,Low,3
/blog/โน๊ตบุ๊คเปิดไม่ติดขายได้ไหม/,Blog,90,Strong,2481,Low,3
/blog/โน๊ตบุ๊คเสียขายได้ไหม/,Blog,90,Strong,997,Low,3
/blog/โน๊ตบุ๊คแบตบวมขายได้ไหม/,Blog,85,Strong,559,Low,3
/blog/โน๊ตบุ๊คแบตเสื่อมขายได้ไหม/,Blog,90,Strong,2466,Low,3
/blog/โน๊ตบุ๊คโดนน้ำขายได้ไหม/,Blog,85,Strong,387,Low,3
/blog/โน๊ตบุ๊คไฟไม่เข้าขายได้ไหม/,Blog,78,Good,378,Low,3
/blog/โน๊ตบุ๊คไม่มีที่ชาร์จขายได้ไหม/,Blog,83,Good,333,Low,3
/รับซื้อโน๊ตบุ๊ค/{location}/{brand|condition}/,Noindex combo,25,Critical thin/template,0,Critical,99
